Model,Dataset,Pair Modality,Pair Type,Cosine Similarity
ALIGN,mscoco,Img-Img,Pos,0.5270853
ALIGN,mscoco,Img-Img,Pos,0.89518046
ALIGN,mscoco,Img-Img,Pos,0.5224356
ALIGN,mscoco,Img-Img,Pos,0.34031516
ALIGN,mscoco,Img-Img,Pos,0.4154538
ALIGN,mscoco,Img-Img,Pos,0.76144266
ALIGN,mscoco,Img-Img,Pos,0.41480306
ALIGN,mscoco,Img-Img,Pos,0.63195646
ALIGN,mscoco,Img-Img,Pos,0.4549179
ALIGN,mscoco,Img-Img,Pos,0.48510343
ALIGN,mscoco,Img-Img,Pos,0.75493264
ALIGN,mscoco,Img-Img,Pos,0.9118864
ALIGN,mscoco,Img-Img,Pos,0.7607534
ALIGN,mscoco,Img-Img,Pos,0.7741047
ALIGN,mscoco,Img-Img,Pos,0.8465965
ALIGN,mscoco,Img-Img,Pos,0.39469993
ALIGN,mscoco,Img-Img,Pos,0.84411776
ALIGN,mscoco,Img-Img,Pos,0.57744503
ALIGN,mscoco,Img-Img,Pos,0.50083625
ALIGN,mscoco,Img-Img,Pos,0.5948416
ALIGN,mscoco,Img-Img,Pos,0.9653709
ALIGN,mscoco,Img-Img,Pos,0.3959866
ALIGN,mscoco,Img-Img,Pos,0.6994611
ALIGN,mscoco,Img-Img,Pos,0.33551937
ALIGN,mscoco,Img-Img,Pos,0.6386968
ALIGN,mscoco,Img-Img,Pos,0.6545733
ALIGN,mscoco,Img-Img,Pos,0.4556411
ALIGN,mscoco,Img-Img,Pos,0.3833809
ALIGN,mscoco,Img-Img,Pos,0.37845445
ALIGN,mscoco,Img-Img,Pos,0.41052413
ALIGN,mscoco,Img-Img,Pos,0.3242162
ALIGN,mscoco,Img-Img,Pos,0.25219673
ALIGN,mscoco,Img-Img,Pos,0.6350539
ALIGN,mscoco,Img-Img,Pos,0.5422014
ALIGN,mscoco,Img-Img,Pos,0.51036686
ALIGN,mscoco,Img-Img,Pos,0.4840079
ALIGN,mscoco,Img-Img,Pos,0.5018337
ALIGN,mscoco,Img-Img,Pos,0.5545818
ALIGN,mscoco,Img-Img,Pos,0.73679066
ALIGN,mscoco,Img-Img,Pos,0.5065949
ALIGN,mscoco,Img-Img,Pos,0.19995038
ALIGN,mscoco,Img-Img,Pos,0.31230867
ALIGN,mscoco,Img-Img,Pos,0.81300306
ALIGN,mscoco,Img-Img,Pos,0.25242823
ALIGN,mscoco,Img-Img,Pos,0.75142074
ALIGN,mscoco,Img-Img,Pos,0.63115263
ALIGN,mscoco,Img-Img,Pos,0.49057597
ALIGN,mscoco,Img-Img,Pos,0.58261365
ALIGN,mscoco,Img-Img,Pos,0.5619973
ALIGN,mscoco,Img-Img,Pos,0.34773716
ALIGN,mscoco,Img-Img,Pos,0.64887536
ALIGN,mscoco,Img-Img,Pos,0.47027516
ALIGN,mscoco,Txt-Img,Pos,0.14387046
ALIGN,mscoco,Txt-Img,Pos,0.1994358
ALIGN,mscoco,Txt-Img,Pos,0.1648967
ALIGN,mscoco,Txt-Img,Pos,0.24490476
ALIGN,mscoco,Txt-Img,Pos,0.23361656
ALIGN,mscoco,Txt-Img,Pos,0.1827152
ALIGN,mscoco,Txt-Img,Pos,0.19254342
ALIGN,mscoco,Txt-Img,Pos,0.2155086
ALIGN,mscoco,Txt-Img,Pos,0.24757798
ALIGN,mscoco,Txt-Img,Pos,0.21215534
ALIGN,mscoco,Txt-Img,Pos,0.25548023
ALIGN,mscoco,Txt-Img,Pos,0.23016115
ALIGN,mscoco,Txt-Img,Pos,0.2219944
ALIGN,mscoco,Txt-Img,Pos,0.24202618
ALIGN,mscoco,Txt-Img,Pos,0.24092892
ALIGN,mscoco,Txt-Img,Pos,0.25476128
ALIGN,mscoco,Txt-Img,Pos,0.26798806
ALIGN,mscoco,Txt-Img,Pos,0.24850152
ALIGN,mscoco,Txt-Img,Pos,0.16113332
ALIGN,mscoco,Txt-Img,Pos,0.20711723
ALIGN,mscoco,Txt-Img,Pos,0.19418994
ALIGN,mscoco,Txt-Img,Pos,0.23318538
ALIGN,mscoco,Txt-Img,Pos,0.2575354
ALIGN,mscoco,Txt-Img,Pos,0.22617283
ALIGN,mscoco,Txt-Img,Pos,0.20507611
ALIGN,mscoco,Txt-Img,Pos,0.25509408
ALIGN,mscoco,Txt-Img,Pos,0.2311528
ALIGN,mscoco,Txt-Img,Pos,0.16357952
ALIGN,mscoco,Txt-Img,Pos,0.1880824
ALIGN,mscoco,Txt-Img,Pos,0.24253555
ALIGN,mscoco,Txt-Img,Pos,0.22347501
ALIGN,mscoco,Txt-Img,Pos,0.20526111
ALIGN,mscoco,Txt-Img,Pos,0.18189764
ALIGN,mscoco,Txt-Img,Pos,0.2347868
ALIGN,mscoco,Txt-Img,Pos,0.22313164
ALIGN,mscoco,Txt-Img,Pos,0.16847274
ALIGN,mscoco,Txt-Img,Pos,0.28775746
ALIGN,mscoco,Txt-Img,Pos,0.23178847
ALIGN,mscoco,Txt-Img,Pos,0.24582486
ALIGN,mscoco,Txt-Img,Pos,0.24410751
ALIGN,mscoco,Txt-Img,Pos,0.24963656
ALIGN,mscoco,Txt-Img,Pos,0.20099306
ALIGN,mscoco,Txt-Img,Pos,0.19874936
ALIGN,mscoco,Txt-Img,Pos,0.23619898
ALIGN,mscoco,Txt-Img,Pos,0.18098333
ALIGN,mscoco,Txt-Img,Pos,0.1733583
ALIGN,mscoco,Txt-Img,Pos,0.20754719
ALIGN,mscoco,Txt-Img,Pos,0.20126167
ALIGN,mscoco,Txt-Img,Pos,0.20468375
ALIGN,mscoco,Txt-Img,Pos,0.23114932
ALIGN,mscoco,Txt-Img,Pos,0.20626889
ALIGN,mscoco,Txt-Img,Pos,0.26683718
ALIGN,mscoco,Txt-Img,Pos,0.25988215
ALIGN,mscoco,Txt-Img,Pos,0.15110122
ALIGN,mscoco,Txt-Img,Pos,0.27519244
ALIGN,mscoco,Txt-Img,Pos,0.20596941
ALIGN,mscoco,Txt-Img,Pos,0.16174844
ALIGN,mscoco,Txt-Img,Pos,0.20335487
ALIGN,mscoco,Txt-Img,Pos,0.18687467
ALIGN,mscoco,Txt-Img,Pos,0.23651904
ALIGN,mscoco,Txt-Img,Pos,0.23264414
ALIGN,mscoco,Txt-Img,Pos,0.21583128
ALIGN,mscoco,Txt-Img,Pos,0.21847108
ALIGN,mscoco,Txt-Img,Pos,0.15744665
ALIGN,mscoco,Txt-Img,Pos,0.2405504
ALIGN,mscoco,Txt-Img,Pos,0.19838741
ALIGN,mscoco,Txt-Img,Pos,0.18443272
ALIGN,mscoco,Txt-Img,Pos,0.20139974
ALIGN,mscoco,Txt-Img,Pos,0.27708516
ALIGN,mscoco,Txt-Img,Pos,0.24561873
ALIGN,mscoco,Txt-Img,Pos,0.21646068
ALIGN,mscoco,Txt-Img,Pos,0.1276301
ALIGN,mscoco,Txt-Img,Pos,0.22012982
ALIGN,mscoco,Txt-Img,Pos,0.18777804
ALIGN,mscoco,Txt-Img,Pos,0.16976148
ALIGN,mscoco,Txt-Img,Pos,0.18908443
ALIGN,mscoco,Txt-Img,Pos,0.28043222
ALIGN,mscoco,Txt-Img,Pos,0.16953954
ALIGN,mscoco,Txt-Img,Pos,0.23644638
ALIGN,mscoco,Txt-Img,Pos,0.21983716
ALIGN,mscoco,Txt-Img,Pos,0.24913883
ALIGN,mscoco,Txt-Img,Pos,0.18327284
ALIGN,mscoco,Txt-Img,Pos,0.120189354
ALIGN,mscoco,Txt-Img,Pos,0.1730023
ALIGN,mscoco,Txt-Img,Pos,0.18427733
ALIGN,mscoco,Txt-Img,Pos,0.18978646
ALIGN,mscoco,Txt-Img,Pos,0.16360024
ALIGN,mscoco,Txt-Img,Pos,0.2340392
ALIGN,mscoco,Txt-Img,Pos,0.2138102
ALIGN,mscoco,Txt-Img,Pos,0.2284115
ALIGN,mscoco,Txt-Img,Pos,0.17252594
ALIGN,mscoco,Txt-Img,Pos,0.22764638
ALIGN,mscoco,Txt-Img,Pos,0.24329889
ALIGN,mscoco,Txt-Img,Pos,0.16631024
ALIGN,mscoco,Txt-Img,Pos,0.22266185
ALIGN,mscoco,Txt-Img,Pos,0.21626341
ALIGN,mscoco,Txt-Img,Pos,0.1437263
ALIGN,mscoco,Txt-Img,Pos,0.25284785
ALIGN,mscoco,Txt-Img,Pos,0.26752964
ALIGN,mscoco,Txt-Img,Pos,0.20774429
ALIGN,mscoco,Txt-Img,Pos,0.24795452
ALIGN,mscoco,Txt-Img,Pos,0.11507219
ALIGN,mscoco,Txt-Img,Pos,0.23020062
ALIGN,mscoco,Txt-Img,Pos,0.28033453
ALIGN,mscoco,Txt-Img,Pos,0.23424193
ALIGN,mscoco,Txt-Img,Pos,0.28164616
ALIGN,mscoco,Txt-Img,Pos,0.19382593
ALIGN,mscoco,Txt-Img,Pos,0.23486802
ALIGN,mscoco,Txt-Img,Pos,0.1987096
ALIGN,mscoco,Txt-Img,Pos,0.17001551
ALIGN,mscoco,Txt-Img,Pos,0.22324167
ALIGN,mscoco,Txt-Img,Pos,0.17172554
ALIGN,mscoco,Txt-Img,Pos,0.19758365
ALIGN,mscoco,Txt-Img,Pos,0.16939121
ALIGN,mscoco,Txt-Img,Pos,0.26767713
ALIGN,mscoco,Txt-Img,Pos,0.1781908
ALIGN,mscoco,Txt-Img,Pos,0.22751066
ALIGN,mscoco,Txt-Img,Pos,0.22497323
ALIGN,mscoco,Txt-Img,Pos,0.122652546
ALIGN,mscoco,Txt-Img,Pos,0.21299821
ALIGN,mscoco,Txt-Img,Pos,0.23965426
ALIGN,mscoco,Txt-Img,Pos,0.28574842
ALIGN,mscoco,Txt-Img,Pos,0.24391812
ALIGN,mscoco,Txt-Img,Pos,0.24048722
ALIGN,mscoco,Txt-Img,Pos,0.24851371
ALIGN,mscoco,Txt-Img,Pos,0.18717459
ALIGN,mscoco,Txt-Img,Pos,0.164855
ALIGN,mscoco,Txt-Img,Pos,0.20894814
ALIGN,mscoco,Txt-Img,Pos,0.24780613
ALIGN,mscoco,Txt-Img,Pos,0.23133579
ALIGN,mscoco,Txt-Img,Pos,0.29019836
ALIGN,mscoco,Txt-Img,Pos,0.12227535
ALIGN,mscoco,Txt-Img,Pos,0.20430787
ALIGN,mscoco,Txt-Img,Pos,0.2447522
ALIGN,mscoco,Txt-Img,Pos,0.14183024
ALIGN,mscoco,Txt-Img,Pos,0.19274318
ALIGN,mscoco,Txt-Img,Pos,0.27081877
ALIGN,mscoco,Txt-Img,Pos,0.2194674
ALIGN,mscoco,Txt-Img,Pos,0.22700846
ALIGN,mscoco,Txt-Img,Pos,0.26727915
ALIGN,mscoco,Txt-Img,Pos,0.18965062
ALIGN,mscoco,Txt-Img,Pos,0.2317132
ALIGN,mscoco,Txt-Img,Pos,0.10985476
ALIGN,mscoco,Txt-Img,Pos,0.2892257
ALIGN,mscoco,Txt-Img,Pos,0.25739327
ALIGN,mscoco,Txt-Img,Pos,0.19417554
ALIGN,mscoco,Txt-Img,Pos,0.20913061
ALIGN,mscoco,Txt-Img,Pos,0.25468567
ALIGN,mscoco,Txt-Img,Pos,0.27651888
ALIGN,mscoco,Txt-Img,Pos,0.28533456
ALIGN,mscoco,Txt-Img,Pos,0.23894069
ALIGN,mscoco,Txt-Img,Pos,0.21569127
ALIGN,mscoco,Txt-Img,Pos,0.24139607
ALIGN,mscoco,Txt-Img,Pos,0.23780614
ALIGN,mscoco,Txt-Img,Pos,0.21690655
ALIGN,mscoco,Txt-Img,Pos,0.19389653
ALIGN,mscoco,Txt-Img,Pos,0.20269439
ALIGN,mscoco,Txt-Img,Pos,0.24156438
ALIGN,mscoco,Txt-Img,Pos,0.20615984
ALIGN,mscoco,Txt-Img,Pos,0.2140449
ALIGN,mscoco,Txt-Img,Pos,0.25583798
ALIGN,mscoco,Txt-Img,Pos,0.15258159
ALIGN,mscoco,Txt-Img,Pos,0.2586463
ALIGN,mscoco,Txt-Img,Pos,0.16092199
ALIGN,mscoco,Txt-Img,Pos,0.16330369
ALIGN,mscoco,Txt-Img,Pos,0.22195804
ALIGN,mscoco,Txt-Img,Pos,0.23592094
ALIGN,mscoco,Txt-Img,Pos,0.25995
ALIGN,mscoco,Txt-Img,Pos,0.08971368
ALIGN,mscoco,Txt-Img,Pos,0.20026386
ALIGN,mscoco,Txt-Img,Pos,0.2655396
ALIGN,mscoco,Txt-Img,Pos,0.24173799
ALIGN,mscoco,Txt-Img,Pos,0.17558327
ALIGN,mscoco,Txt-Img,Pos,0.21901718
ALIGN,mscoco,Txt-Img,Pos,0.229791
ALIGN,mscoco,Txt-Img,Pos,0.18491794
ALIGN,mscoco,Txt-Img,Pos,0.20719084
ALIGN,mscoco,Txt-Img,Pos,0.14861864
ALIGN,mscoco,Txt-Img,Pos,0.26490542
ALIGN,mscoco,Txt-Img,Pos,0.1894548
ALIGN,mscoco,Txt-Img,Pos,0.23075803
ALIGN,mscoco,Txt-Img,Pos,0.21086347
ALIGN,mscoco,Txt-Img,Pos,0.21181005
ALIGN,mscoco,Txt-Img,Pos,0.2143543
ALIGN,mscoco,Txt-Img,Pos,0.26867804
ALIGN,mscoco,Txt-Img,Pos,0.15361866
ALIGN,mscoco,Txt-Img,Pos,0.24116649
ALIGN,mscoco,Txt-Img,Pos,0.20497268
ALIGN,mscoco,Txt-Img,Pos,0.26803988
ALIGN,mscoco,Txt-Img,Pos,0.23297709
ALIGN,mscoco,Txt-Img,Pos,0.19607508
ALIGN,mscoco,Txt-Img,Pos,0.2447637
ALIGN,mscoco,Txt-Img,Pos,0.20290619
ALIGN,mscoco,Txt-Img,Pos,0.17769176
ALIGN,mscoco,Txt-Img,Pos,0.21631584
ALIGN,mscoco,Txt-Img,Pos,0.15188971
ALIGN,mscoco,Txt-Img,Pos,0.24191815
ALIGN,mscoco,Txt-Img,Pos,0.21153685
ALIGN,mscoco,Txt-Img,Pos,0.27825695
ALIGN,mscoco,Txt-Img,Pos,0.20605564
ALIGN,mscoco,Txt-Img,Pos,0.15082487
ALIGN,mscoco,Txt-Img,Pos,0.20906767
ALIGN,mscoco,Txt-Img,Pos,0.23572536
ALIGN,mscoco,Txt-Img,Pos,0.24639127
ALIGN,mscoco,Txt-Img,Pos,0.29006115
ALIGN,mscoco,Txt-Img,Pos,0.2519892
ALIGN,mscoco,Txt-Img,Pos,0.30349898
ALIGN,mscoco,Txt-Img,Pos,0.23142183
ALIGN,mscoco,Txt-Img,Pos,0.22556442
ALIGN,mscoco,Txt-Img,Pos,0.28283942
ALIGN,mscoco,Txt-Img,Pos,0.13853264
ALIGN,mscoco,Txt-Img,Pos,0.25939533
ALIGN,mscoco,Txt-Img,Pos,0.18066263
ALIGN,mscoco,Txt-Img,Pos,0.22474708
ALIGN,mscoco,Txt-Img,Pos,0.2606517
ALIGN,mscoco,Txt-Img,Pos,0.30131328
ALIGN,mscoco,Txt-Img,Pos,0.28883436
ALIGN,mscoco,Txt-Img,Pos,0.2294266
ALIGN,mscoco,Txt-Img,Pos,0.20920396
ALIGN,mscoco,Txt-Img,Pos,0.2289972
ALIGN,mscoco,Txt-Img,Pos,0.21752596
ALIGN,mscoco,Txt-Img,Pos,0.24708304
ALIGN,mscoco,Txt-Img,Pos,0.22723344
ALIGN,mscoco,Txt-Img,Pos,0.21899313
ALIGN,mscoco,Txt-Img,Pos,0.21170053
ALIGN,mscoco,Txt-Img,Pos,0.22643827
ALIGN,mscoco,Txt-Img,Pos,0.17925751
ALIGN,mscoco,Txt-Img,Pos,0.24614114
ALIGN,mscoco,Txt-Img,Pos,0.2658403
ALIGN,mscoco,Txt-Img,Pos,0.2192682
ALIGN,mscoco,Txt-Img,Pos,0.24503455
ALIGN,mscoco,Txt-Img,Pos,0.2565568
ALIGN,mscoco,Txt-Img,Pos,0.24166827
ALIGN,mscoco,Txt-Img,Pos,0.21126068
ALIGN,mscoco,Txt-Img,Pos,0.26445132
ALIGN,mscoco,Txt-Img,Pos,0.27714747
ALIGN,mscoco,Txt-Img,Pos,0.19419411
ALIGN,mscoco,Txt-Img,Pos,0.2616883
ALIGN,mscoco,Txt-Img,Pos,0.19758914
ALIGN,mscoco,Txt-Img,Pos,0.2000725
ALIGN,mscoco,Txt-Img,Pos,0.23969945
ALIGN,mscoco,Txt-Img,Pos,0.2425004
ALIGN,mscoco,Txt-Img,Pos,0.28470924
ALIGN,mscoco,Txt-Img,Pos,0.24113435
ALIGN,mscoco,Txt-Img,Pos,0.18851158
ALIGN,mscoco,Txt-Img,Pos,0.25455362
ALIGN,mscoco,Txt-Img,Pos,0.21598828
ALIGN,mscoco,Txt-Img,Pos,0.24265389
ALIGN,mscoco,Txt-Img,Pos,0.2625805
ALIGN,mscoco,Txt-Img,Pos,0.18698718
ALIGN,mscoco,Txt-Img,Pos,0.19973686
ALIGN,mscoco,Txt-Img,Pos,0.25540286
ALIGN,mscoco,Txt-Img,Pos,0.221509
ALIGN,mscoco,Txt-Img,Pos,0.20279038
ALIGN,mscoco,Txt-Img,Pos,0.15911758
ALIGN,mscoco,Txt-Img,Pos,0.19561857
ALIGN,mscoco,Txt-Img,Pos,0.23290095
ALIGN,mscoco,Txt-Img,Pos,0.19765446
ALIGN,mscoco,Txt-Img,Pos,0.19916493
ALIGN,mscoco,Txt-Img,Pos,0.18501754
ALIGN,mscoco,Txt-Img,Pos,0.17735326
ALIGN,mscoco,Txt-Img,Pos,0.20334706
ALIGN,mscoco,Txt-Img,Pos,0.2211271
ALIGN,mscoco,Txt-Img,Pos,0.24685887
ALIGN,mscoco,Txt-Img,Pos,0.16089574
ALIGN,mscoco,Txt-Img,Pos,0.27618235
ALIGN,mscoco,Txt-Img,Pos,0.21010211
ALIGN,mscoco,Txt-Img,Pos,0.20484555
ALIGN,mscoco,Txt-Img,Pos,0.20885685
ALIGN,mscoco,Txt-Img,Pos,0.2831714
ALIGN,mscoco,Txt-Img,Pos,0.23652786
ALIGN,mscoco,Txt-Img,Pos,0.24405766
ALIGN,mscoco,Txt-Img,Pos,0.11929506
ALIGN,mscoco,Txt-Img,Pos,0.23277539
ALIGN,mscoco,Txt-Img,Pos,0.2371287
ALIGN,mscoco,Txt-Img,Pos,0.1287786
ALIGN,mscoco,Txt-Img,Pos,0.23269756
ALIGN,mscoco,Txt-Img,Pos,0.17570913
ALIGN,mscoco,Txt-Img,Pos,0.2043255
ALIGN,mscoco,Txt-Img,Pos,0.22323993
ALIGN,mscoco,Txt-Img,Pos,0.21635151
ALIGN,mscoco,Txt-Img,Pos,0.21609586
ALIGN,mscoco,Txt-Img,Pos,0.20594248
ALIGN,mscoco,Txt-Img,Pos,0.15665334
ALIGN,mscoco,Txt-Img,Pos,0.20636474
ALIGN,mscoco,Txt-Img,Pos,0.099316105
ALIGN,mscoco,Txt-Img,Pos,0.26349294
ALIGN,mscoco,Txt-Img,Pos,0.21661249
ALIGN,mscoco,Txt-Img,Pos,0.17401956
ALIGN,mscoco,Txt-Img,Pos,0.269216
ALIGN,mscoco,Txt-Img,Pos,0.21364169
ALIGN,mscoco,Txt-Img,Pos,0.14316899
ALIGN,mscoco,Txt-Img,Pos,0.18269838
ALIGN,mscoco,Txt-Img,Pos,0.19470993
ALIGN,mscoco,Txt-Img,Pos,0.22685516
ALIGN,mscoco,Txt-Img,Pos,0.23237953
ALIGN,mscoco,Txt-Img,Pos,0.19106017
ALIGN,mscoco,Txt-Img,Pos,0.24500573
ALIGN,mscoco,Txt-Img,Pos,0.27187002
ALIGN,mscoco,Txt-Img,Pos,0.20099986
ALIGN,mscoco,Txt-Img,Pos,0.19555756
ALIGN,mscoco,Txt-Img,Pos,0.2034097
ALIGN,mscoco,Txt-Img,Pos,0.24819347
ALIGN,mscoco,Txt-Img,Pos,0.27962005
ALIGN,mscoco,Txt-Img,Pos,0.19136055
ALIGN,mscoco,Txt-Img,Pos,0.21340632
ALIGN,mscoco,Txt-Img,Pos,0.23012447
ALIGN,mscoco,Txt-Img,Pos,0.20946294
ALIGN,mscoco,Txt-Img,Pos,0.23352209
ALIGN,mscoco,Txt-Img,Pos,0.18957019
ALIGN,mscoco,Txt-Img,Pos,0.23709306
ALIGN,mscoco,Txt-Img,Pos,0.21854487
ALIGN,mscoco,Txt-Img,Pos,0.29659367
ALIGN,mscoco,Txt-Img,Pos,0.07105305
ALIGN,mscoco,Txt-Img,Pos,0.2034171
ALIGN,mscoco,Txt-Img,Pos,0.22049502
ALIGN,mscoco,Txt-Img,Pos,0.24628511
ALIGN,mscoco,Txt-Img,Pos,0.20721659
ALIGN,mscoco,Txt-Img,Pos,0.25584394
ALIGN,mscoco,Txt-Img,Pos,0.27310377
ALIGN,mscoco,Txt-Img,Pos,0.18510243
ALIGN,mscoco,Txt-Img,Pos,0.17488472
ALIGN,mscoco,Txt-Img,Pos,0.22945896
ALIGN,mscoco,Txt-Img,Pos,0.24328384
ALIGN,mscoco,Txt-Img,Pos,0.2298971
ALIGN,mscoco,Txt-Img,Pos,0.20356752
ALIGN,mscoco,Txt-Img,Pos,0.2899938
ALIGN,mscoco,Txt-Img,Pos,0.26515883
ALIGN,mscoco,Txt-Img,Pos,0.29175785
ALIGN,mscoco,Txt-Img,Pos,0.12074754
ALIGN,mscoco,Txt-Img,Pos,0.18457243
ALIGN,mscoco,Txt-Img,Pos,0.16426192
ALIGN,mscoco,Txt-Img,Pos,0.22053066
ALIGN,mscoco,Txt-Img,Pos,0.27238554
ALIGN,mscoco,Txt-Img,Pos,0.21450993
ALIGN,mscoco,Txt-Img,Pos,0.20947638
ALIGN,mscoco,Txt-Img,Pos,0.25554544
ALIGN,mscoco,Txt-Img,Pos,0.2406131
ALIGN,mscoco,Txt-Img,Pos,0.24153808
ALIGN,mscoco,Txt-Img,Pos,0.25903517
ALIGN,mscoco,Txt-Img,Pos,0.15335822
ALIGN,mscoco,Txt-Img,Pos,0.23651016
ALIGN,mscoco,Txt-Img,Pos,0.2632325
ALIGN,mscoco,Txt-Img,Pos,0.24247782
ALIGN,mscoco,Txt-Img,Pos,0.25576395
ALIGN,mscoco,Txt-Img,Pos,0.2543472
ALIGN,mscoco,Txt-Img,Pos,0.19778356
ALIGN,mscoco,Txt-Img,Pos,0.24179667
ALIGN,mscoco,Txt-Img,Pos,0.24045452
ALIGN,mscoco,Txt-Img,Pos,0.225663
ALIGN,mscoco,Txt-Img,Pos,0.13548172
ALIGN,mscoco,Txt-Img,Pos,0.16407245
ALIGN,mscoco,Txt-Img,Pos,0.2117306
ALIGN,mscoco,Txt-Img,Pos,0.2368016
ALIGN,mscoco,Txt-Img,Pos,0.22076924
ALIGN,mscoco,Txt-Img,Pos,0.12714848
ALIGN,mscoco,Txt-Img,Pos,0.1881946
ALIGN,mscoco,Txt-Img,Pos,0.24695072
ALIGN,mscoco,Txt-Img,Pos,0.23117477
ALIGN,mscoco,Txt-Img,Pos,0.25759333
ALIGN,mscoco,Txt-Img,Pos,0.2257022
ALIGN,mscoco,Txt-Img,Pos,0.23695382
ALIGN,mscoco,Txt-Img,Pos,0.14156063
ALIGN,mscoco,Txt-Img,Pos,0.15181468
ALIGN,mscoco,Txt-Img,Pos,0.27141055
ALIGN,mscoco,Txt-Img,Pos,0.21125284
ALIGN,mscoco,Txt-Img,Pos,0.21559319
ALIGN,mscoco,Txt-Img,Pos,0.22750613
ALIGN,mscoco,Txt-Img,Pos,0.22585306
ALIGN,mscoco,Txt-Img,Pos,0.22200477
ALIGN,mscoco,Txt-Img,Pos,0.21559897
ALIGN,mscoco,Txt-Img,Pos,0.24472061
ALIGN,mscoco,Txt-Img,Pos,0.12954435
ALIGN,mscoco,Txt-Img,Pos,0.16558391
ALIGN,mscoco,Txt-Img,Pos,0.24123488
ALIGN,mscoco,Txt-Img,Pos,0.1701054
ALIGN,mscoco,Txt-Img,Pos,0.20469752
ALIGN,mscoco,Txt-Img,Pos,0.25761068
ALIGN,mscoco,Txt-Img,Pos,0.24188662
ALIGN,mscoco,Txt-Img,Pos,0.22432089
ALIGN,mscoco,Txt-Img,Pos,0.24211147
ALIGN,mscoco,Txt-Img,Pos,0.22220951
ALIGN,mscoco,Txt-Img,Pos,0.20089275
ALIGN,mscoco,Txt-Img,Pos,0.19992852
ALIGN,mscoco,Txt-Img,Pos,0.29498097
ALIGN,mscoco,Txt-Img,Pos,0.14653274
ALIGN,mscoco,Txt-Img,Pos,0.1632657
ALIGN,mscoco,Txt-Img,Pos,0.20578551
ALIGN,mscoco,Txt-Img,Pos,0.057178278
ALIGN,mscoco,Txt-Img,Pos,0.22807589
ALIGN,mscoco,Txt-Img,Pos,0.19653851
ALIGN,mscoco,Txt-Img,Pos,0.21051434
ALIGN,mscoco,Txt-Img,Pos,0.19880718
ALIGN,mscoco,Txt-Img,Pos,0.20823759
ALIGN,mscoco,Txt-Img,Pos,0.25647196
ALIGN,mscoco,Txt-Img,Pos,0.21940812
ALIGN,mscoco,Txt-Img,Pos,0.25919384
ALIGN,mscoco,Txt-Img,Pos,0.24810755
ALIGN,mscoco,Txt-Img,Pos,0.20394033
ALIGN,mscoco,Txt-Img,Pos,0.26833567
ALIGN,mscoco,Txt-Img,Pos,0.26523742
ALIGN,mscoco,Txt-Img,Pos,0.24291313
ALIGN,mscoco,Txt-Img,Pos,0.16300935
ALIGN,mscoco,Txt-Img,Pos,0.19714831
ALIGN,mscoco,Txt-Img,Pos,0.23425949
ALIGN,mscoco,Txt-Img,Pos,0.29880282
ALIGN,mscoco,Txt-Img,Pos,0.20436445
ALIGN,mscoco,Txt-Img,Pos,0.15535186
ALIGN,mscoco,Txt-Img,Pos,0.19167195
ALIGN,mscoco,Txt-Img,Pos,0.2607768
ALIGN,mscoco,Txt-Img,Pos,0.16903913
ALIGN,mscoco,Txt-Img,Pos,0.266199
ALIGN,mscoco,Txt-Img,Pos,0.2191504
ALIGN,mscoco,Txt-Img,Pos,0.19524655
ALIGN,mscoco,Txt-Img,Pos,0.21291351
ALIGN,mscoco,Txt-Img,Pos,0.17527598
ALIGN,mscoco,Txt-Img,Pos,0.21982595
ALIGN,mscoco,Txt-Img,Pos,0.19031861
ALIGN,mscoco,Txt-Img,Pos,0.21605456
ALIGN,mscoco,Txt-Img,Pos,0.22793533
ALIGN,mscoco,Txt-Img,Pos,0.2657244
ALIGN,mscoco,Txt-Img,Pos,0.17529568
ALIGN,mscoco,Txt-Img,Pos,0.25692394
ALIGN,mscoco,Txt-Img,Pos,0.2588719
ALIGN,mscoco,Txt-Img,Pos,0.24667263
ALIGN,mscoco,Txt-Img,Pos,0.14713818
ALIGN,mscoco,Txt-Img,Pos,0.14282526
ALIGN,mscoco,Txt-Img,Pos,0.24189603
ALIGN,mscoco,Txt-Img,Pos,0.23934974
ALIGN,mscoco,Txt-Img,Pos,0.22375473
ALIGN,mscoco,Txt-Img,Pos,0.22371522
ALIGN,mscoco,Txt-Img,Pos,0.16068923
ALIGN,mscoco,Txt-Img,Pos,0.23477885
ALIGN,mscoco,Txt-Img,Pos,0.2549429
ALIGN,mscoco,Txt-Img,Pos,0.2254435
ALIGN,mscoco,Txt-Img,Pos,0.15350625
ALIGN,mscoco,Txt-Img,Pos,0.21871144
ALIGN,mscoco,Txt-Img,Pos,0.21784642
ALIGN,mscoco,Txt-Img,Pos,0.17609164
ALIGN,mscoco,Txt-Img,Pos,0.22148092
ALIGN,mscoco,Txt-Img,Pos,0.09859921
ALIGN,mscoco,Txt-Img,Pos,0.19424424
ALIGN,mscoco,Txt-Img,Pos,0.2400203
ALIGN,mscoco,Txt-Img,Pos,0.28022718
ALIGN,mscoco,Txt-Img,Pos,0.30118445
ALIGN,mscoco,Txt-Img,Pos,0.25493667
ALIGN,mscoco,Txt-Img,Pos,0.23283312
ALIGN,mscoco,Txt-Img,Pos,0.22117051
ALIGN,mscoco,Txt-Img,Pos,0.2030097
