Model,Dataset,Pair Modality,Pair Type,Cosine Similarity
CLIP_RN50,mscoco,Txt-Txt,Pos,0.762995
CLIP_RN50,mscoco,Txt-Txt,Pos,0.5298245
CLIP_RN50,mscoco,Txt-Txt,Pos,0.7189455
CLIP_RN50,mscoco,Txt-Txt,Pos,0.8711094
CLIP_RN50,mscoco,Txt-Txt,Pos,0.6040989
CLIP_RN50,mscoco,Txt-Txt,Pos,0.44339627
CLIP_RN50,mscoco,Txt-Txt,Pos,0.66111165
CLIP_RN50,mscoco,Txt-Txt,Pos,0.56313133
CLIP_RN50,mscoco,Txt-Txt,Pos,0.6567593
CLIP_RN50,mscoco,Txt-Txt,Pos,0.7101808
CLIP_RN50,mscoco,Txt-Txt,Pos,0.42852306
CLIP_RN50,mscoco,Txt-Txt,Pos,0.3938122
CLIP_RN50,mscoco,Txt-Txt,Pos,0.5480758
CLIP_RN50,mscoco,Txt-Txt,Pos,0.56412387
CLIP_RN50,mscoco,Txt-Txt,Pos,0.7686868
CLIP_RN50,mscoco,Txt-Txt,Pos,0.5246697
CLIP_RN50,mscoco,Txt-Txt,Pos,0.77084
CLIP_RN50,mscoco,Txt-Txt,Pos,0.5725663
CLIP_RN50,mscoco,Txt-Txt,Pos,0.64296275
CLIP_RN50,mscoco,Txt-Txt,Pos,0.26745403
CLIP_RN50,mscoco,Txt-Txt,Pos,0.50845677
CLIP_RN50,mscoco,Txt-Txt,Pos,0.77919567
CLIP_RN50,mscoco,Txt-Txt,Pos,0.6128476
CLIP_RN50,mscoco,Txt-Txt,Pos,0.5393565
CLIP_RN50,mscoco,Txt-Txt,Pos,0.69007546
CLIP_RN50,mscoco,Txt-Txt,Pos,0.42455104
CLIP_RN50,mscoco,Txt-Txt,Pos,0.6879567
CLIP_RN50,mscoco,Txt-Txt,Pos,0.5670799
CLIP_RN50,mscoco,Txt-Txt,Pos,0.7376743
CLIP_RN50,mscoco,Txt-Txt,Pos,0.7685178
CLIP_RN50,mscoco,Txt-Txt,Pos,0.42735448
CLIP_RN50,mscoco,Txt-Txt,Pos,0.52977276
CLIP_RN50,mscoco,Txt-Txt,Pos,0.7495327
CLIP_RN50,mscoco,Txt-Txt,Pos,0.5079507
CLIP_RN50,mscoco,Txt-Txt,Pos,0.7616994
CLIP_RN50,mscoco,Txt-Txt,Pos,0.7874497
CLIP_RN50,mscoco,Txt-Txt,Pos,0.7326462
CLIP_RN50,mscoco,Txt-Txt,Pos,0.608188
CLIP_RN50,mscoco,Txt-Txt,Pos,0.6267666
CLIP_RN50,mscoco,Txt-Txt,Pos,0.6054074
CLIP_RN50,mscoco,Txt-Txt,Pos,0.6675925
CLIP_RN50,mscoco,Txt-Txt,Pos,0.7932235
CLIP_RN50,mscoco,Txt-Txt,Pos,0.6618341
CLIP_RN50,mscoco,Txt-Txt,Pos,0.5542127
CLIP_RN50,mscoco,Txt-Txt,Pos,0.50061214
CLIP_RN50,mscoco,Txt-Txt,Pos,0.60187566
CLIP_RN50,mscoco,Txt-Txt,Pos,0.46739018
CLIP_RN50,mscoco,Txt-Txt,Pos,0.6819286
CLIP_RN50,mscoco,Txt-Txt,Pos,0.457148
CLIP_RN50,mscoco,Txt-Txt,Pos,0.7266492
CLIP_RN50,mscoco,Txt-Txt,Pos,0.78535724
CLIP_RN50,mscoco,Txt-Txt,Pos,0.45763284
CLIP_RN50,mscoco,Txt-Txt,Pos,0.56948525
CLIP_RN50,mscoco,Txt-Txt,Pos,0.58770484
CLIP_RN50,mscoco,Txt-Txt,Pos,0.48600382
CLIP_RN50,mscoco,Txt-Txt,Pos,0.47926524
CLIP_RN50,mscoco,Txt-Txt,Pos,0.39066592
CLIP_RN50,mscoco,Txt-Txt,Pos,0.70649105
CLIP_RN50,mscoco,Txt-Txt,Pos,0.8673572
CLIP_RN50,mscoco,Txt-Txt,Pos,0.5730811
CLIP_RN50,mscoco,Txt-Txt,Pos,0.7274795
CLIP_RN50,mscoco,Txt-Txt,Pos,0.49468505
CLIP_RN50,mscoco,Txt-Txt,Pos,0.5243797
CLIP_RN50,mscoco,Txt-Txt,Pos,0.622097
CLIP_RN50,mscoco,Txt-Txt,Pos,0.6628536
CLIP_RN50,mscoco,Txt-Txt,Pos,0.6399754
CLIP_RN50,mscoco,Txt-Txt,Pos,0.69402236
CLIP_RN50,mscoco,Txt-Txt,Pos,0.4901901
CLIP_RN50,mscoco,Txt-Txt,Pos,0.42407054
CLIP_RN50,mscoco,Txt-Txt,Pos,0.61060256
CLIP_RN50,mscoco,Txt-Txt,Pos,0.32532737
CLIP_RN50,mscoco,Txt-Txt,Pos,0.7150011
CLIP_RN50,mscoco,Txt-Txt,Pos,0.6047686
CLIP_RN50,mscoco,Txt-Txt,Pos,0.5838368
CLIP_RN50,mscoco,Txt-Txt,Pos,0.61635286
CLIP_RN50,mscoco,Txt-Txt,Pos,0.55777276
CLIP_RN50,mscoco,Txt-Txt,Pos,0.6422495
CLIP_RN50,mscoco,Txt-Txt,Pos,0.6011789
CLIP_RN50,mscoco,Txt-Txt,Pos,0.73317885
CLIP_RN50,mscoco,Txt-Txt,Pos,0.52951425
CLIP_RN50,mscoco,Txt-Txt,Pos,0.63249326
CLIP_RN50,mscoco,Txt-Txt,Pos,0.44855404
CLIP_RN50,mscoco,Txt-Txt,Pos,0.6184704
CLIP_RN50,mscoco,Txt-Txt,Pos,0.7351856
CLIP_RN50,mscoco,Txt-Txt,Pos,0.45095807
CLIP_RN50,mscoco,Txt-Txt,Pos,0.5130569
CLIP_RN50,mscoco,Txt-Txt,Pos,0.6113724
CLIP_RN50,mscoco,Txt-Txt,Pos,0.5297412
CLIP_RN50,mscoco,Txt-Txt,Pos,0.6827551
CLIP_RN50,mscoco,Txt-Txt,Pos,0.6847489
CLIP_RN50,mscoco,Txt-Txt,Pos,0.42724365
CLIP_RN50,mscoco,Txt-Txt,Pos,0.5129056
CLIP_RN50,mscoco,Txt-Txt,Pos,0.32385117
CLIP_RN50,mscoco,Txt-Txt,Pos,0.6821176
CLIP_RN50,mscoco,Txt-Txt,Pos,0.44471496
CLIP_RN50,mscoco,Txt-Txt,Pos,0.6406254
