Model,Dataset,Pair Modality,Pair Type,Cosine Similarity
ImageBind,mscoco,Txt-Txt,Pos,0.32056722
ImageBind,mscoco,Txt-Txt,Pos,0.36389777
ImageBind,mscoco,Txt-Txt,Pos,0.26623818
ImageBind,mscoco,Txt-Txt,Pos,0.37329307
ImageBind,mscoco,Txt-Txt,Pos,0.53245443
ImageBind,mscoco,Txt-Txt,Pos,0.29182777
ImageBind,mscoco,Txt-Txt,Pos,0.23782113
ImageBind,mscoco,Txt-Txt,Pos,0.42980582
ImageBind,mscoco,Txt-Txt,Pos,0.31230393
ImageBind,mscoco,Txt-Txt,Pos,0.4543886
ImageBind,mscoco,Txt-Txt,Pos,0.531417
ImageBind,mscoco,Txt-Txt,Pos,0.4717744
ImageBind,mscoco,Txt-Txt,Pos,0.20185947
ImageBind,mscoco,Txt-Txt,Pos,0.15919353
ImageBind,mscoco,Txt-Txt,Pos,0.3962352
ImageBind,mscoco,Txt-Txt,Pos,0.2077688
ImageBind,mscoco,Txt-Txt,Pos,0.49258536
ImageBind,mscoco,Txt-Txt,Pos,0.5566259
ImageBind,mscoco,Txt-Txt,Pos,0.5491883
ImageBind,mscoco,Txt-Txt,Pos,0.421354
ImageBind,mscoco,Txt-Txt,Pos,0.46037298
ImageBind,mscoco,Txt-Txt,Pos,0.17319287
ImageBind,mscoco,Txt-Txt,Pos,0.23717347
ImageBind,mscoco,Txt-Txt,Pos,0.24222423
ImageBind,mscoco,Txt-Txt,Pos,0.35770732
ImageBind,mscoco,Txt-Txt,Pos,0.14135277
ImageBind,mscoco,Txt-Txt,Pos,0.64913464
ImageBind,mscoco,Txt-Txt,Pos,0.26979512
ImageBind,mscoco,Txt-Txt,Pos,0.13331681
ImageBind,mscoco,Txt-Txt,Pos,0.47360575
ImageBind,mscoco,Txt-Txt,Pos,0.58979255
ImageBind,mscoco,Txt-Txt,Pos,0.5246707
ImageBind,mscoco,Txt-Txt,Pos,0.28623202
ImageBind,mscoco,Txt-Txt,Pos,0.18178576
ImageBind,mscoco,Txt-Txt,Pos,0.52905494
ImageBind,mscoco,Txt-Txt,Pos,0.46439636
ImageBind,mscoco,Txt-Txt,Pos,0.3280049
ImageBind,mscoco,Txt-Txt,Pos,0.51213706
ImageBind,mscoco,Txt-Txt,Pos,0.42562398
ImageBind,mscoco,Txt-Txt,Pos,0.04679878
ImageBind,mscoco,Txt-Txt,Pos,0.1585449
ImageBind,mscoco,Txt-Txt,Pos,0.39685142
ImageBind,mscoco,Txt-Txt,Pos,0.25567833
ImageBind,mscoco,Txt-Txt,Pos,0.17620052
ImageBind,mscoco,Txt-Txt,Pos,0.19417183
ImageBind,mscoco,Txt-Txt,Pos,0.75671077
ImageBind,mscoco,Txt-Txt,Pos,0.5045005
ImageBind,mscoco,Txt-Txt,Pos,0.3597267
ImageBind,mscoco,Txt-Txt,Pos,0.3246344
ImageBind,mscoco,Txt-Txt,Pos,0.48167542
ImageBind,mscoco,Txt-Txt,Pos,0.18769537
ImageBind,mscoco,Txt-Txt,Pos,0.5326875
ImageBind,mscoco,Txt-Txt,Pos,0.24822837
ImageBind,mscoco,Txt-Txt,Pos,0.35606793
ImageBind,mscoco,Txt-Txt,Pos,0.424003
ImageBind,mscoco,Txt-Txt,Pos,0.48726502
ImageBind,mscoco,Txt-Txt,Pos,0.25946945
ImageBind,mscoco,Txt-Txt,Pos,0.72118527
ImageBind,mscoco,Txt-Txt,Pos,0.19584084
ImageBind,mscoco,Txt-Txt,Pos,0.40372846
ImageBind,mscoco,Txt-Txt,Pos,0.5279479
ImageBind,mscoco,Txt-Txt,Pos,0.20478436
ImageBind,mscoco,Txt-Txt,Pos,0.4402792
ImageBind,mscoco,Txt-Txt,Pos,0.42371154
ImageBind,mscoco,Txt-Txt,Pos,0.3022868
ImageBind,mscoco,Txt-Txt,Pos,0.22783639
ImageBind,mscoco,Txt-Txt,Pos,0.16840333
ImageBind,mscoco,Txt-Txt,Pos,0.4239982
ImageBind,mscoco,Txt-Txt,Pos,0.27868885
ImageBind,mscoco,Txt-Txt,Pos,0.35714537
ImageBind,mscoco,Txt-Txt,Pos,0.23552044
ImageBind,mscoco,Txt-Txt,Pos,0.45440835
ImageBind,mscoco,Txt-Txt,Pos,0.29389948
ImageBind,mscoco,Txt-Txt,Pos,0.71154416
ImageBind,mscoco,Txt-Txt,Pos,0.42771015
ImageBind,mscoco,Txt-Txt,Pos,0.28614718
ImageBind,mscoco,Txt-Txt,Pos,0.38104236
ImageBind,mscoco,Txt-Txt,Pos,0.11018739
ImageBind,mscoco,Txt-Txt,Pos,0.598946
ImageBind,mscoco,Txt-Txt,Pos,0.68280625
ImageBind,mscoco,Txt-Txt,Pos,0.4906137
ImageBind,mscoco,Txt-Txt,Pos,0.415718
ImageBind,mscoco,Txt-Txt,Pos,0.3640194
ImageBind,mscoco,Txt-Txt,Pos,0.258861
ImageBind,mscoco,Txt-Txt,Pos,0.3355111
ImageBind,mscoco,Txt-Txt,Pos,0.20238984
ImageBind,mscoco,Txt-Txt,Pos,0.58319306
ImageBind,mscoco,Txt-Txt,Pos,0.35099918
ImageBind,mscoco,Txt-Txt,Pos,0.46444333
ImageBind,mscoco,Txt-Txt,Pos,0.3550198
ImageBind,mscoco,Txt-Txt,Pos,0.16522206
ImageBind,mscoco,Txt-Txt,Pos,0.21677592
ImageBind,mscoco,Txt-Txt,Pos,0.49365187
ImageBind,mscoco,Txt-Txt,Pos,0.14262034
ImageBind,mscoco,Txt-Txt,Pos,0.21595219
ImageBind,mscoco,Txt-Txt,Pos,0.40084696
ImageBind,mscoco,Txt-Txt,Pos,0.15088722
ImageBind,mscoco,Txt-Txt,Pos,0.22055788
ImageBind,mscoco,Txt-Txt,Pos,0.31271324
ImageBind,mscoco,Txt-Txt,Pos,0.40984657
ImageBind,mscoco,Txt-Txt,Pos,0.28782603
ImageBind,mscoco,Txt-Txt,Pos,0.4931838
ImageBind,mscoco,Txt-Txt,Pos,0.42152372
ImageBind,mscoco,Txt-Txt,Pos,0.4152053
ImageBind,mscoco,Txt-Txt,Pos,0.54117036
ImageBind,mscoco,Txt-Txt,Pos,0.34415612
ImageBind,mscoco,Txt-Txt,Pos,0.4637218
ImageBind,mscoco,Txt-Txt,Pos,0.34221604
ImageBind,mscoco,Txt-Txt,Pos,0.3374334
ImageBind,mscoco,Txt-Txt,Pos,0.38335574
ImageBind,mscoco,Txt-Txt,Pos,0.44513613
ImageBind,mscoco,Txt-Txt,Pos,0.36712012
ImageBind,mscoco,Txt-Txt,Pos,0.35792103
