Model,Dataset,Pair Modality,Pair Type,Cosine Similarity
CyCLIP,mscoco,Txt-Txt,Pos,0.7979371
CyCLIP,mscoco,Txt-Txt,Pos,0.86220276
CyCLIP,mscoco,Txt-Txt,Pos,0.8741632
CyCLIP,mscoco,Txt-Txt,Pos,0.84649473
CyCLIP,mscoco,Txt-Txt,Pos,0.79698473
CyCLIP,mscoco,Txt-Txt,Pos,0.8733074
CyCLIP,mscoco,Txt-Txt,Pos,0.79650843
CyCLIP,mscoco,Txt-Txt,Pos,0.80485857
CyCLIP,mscoco,Txt-Txt,Pos,0.8623432
CyCLIP,mscoco,Txt-Txt,Pos,0.7945787
CyCLIP,mscoco,Txt-Txt,Pos,0.94994444
CyCLIP,mscoco,Txt-Txt,Pos,0.93870187
CyCLIP,mscoco,Txt-Txt,Pos,0.92044556
CyCLIP,mscoco,Txt-Txt,Pos,0.90700245
CyCLIP,mscoco,Txt-Txt,Pos,0.88671017
CyCLIP,mscoco,Txt-Txt,Pos,0.9067199
CyCLIP,mscoco,Txt-Txt,Pos,0.9146041
CyCLIP,mscoco,Txt-Txt,Pos,0.7881739
CyCLIP,mscoco,Txt-Txt,Pos,0.9364501
CyCLIP,mscoco,Txt-Txt,Pos,0.89358115
CyCLIP,mscoco,Txt-Txt,Pos,0.8112027
CyCLIP,mscoco,Txt-Txt,Pos,0.86078244
CyCLIP,mscoco,Txt-Txt,Pos,0.95653886
CyCLIP,mscoco,Txt-Txt,Pos,0.86958706
CyCLIP,mscoco,Txt-Txt,Pos,0.7895564
CyCLIP,mscoco,Txt-Txt,Pos,0.8394381
CyCLIP,mscoco,Txt-Txt,Pos,0.9131067
CyCLIP,mscoco,Txt-Txt,Pos,0.9089249
CyCLIP,mscoco,Txt-Txt,Pos,0.8484122
CyCLIP,mscoco,Txt-Txt,Pos,0.79201245
CyCLIP,mscoco,Txt-Txt,Pos,0.8021431
CyCLIP,mscoco,Txt-Txt,Pos,0.8147001
CyCLIP,mscoco,Txt-Txt,Pos,0.8651786
CyCLIP,mscoco,Txt-Txt,Pos,0.88482654
CyCLIP,mscoco,Txt-Txt,Pos,0.7998087
CyCLIP,mscoco,Txt-Txt,Pos,0.8933816
CyCLIP,mscoco,Txt-Txt,Pos,0.82454324
CyCLIP,mscoco,Txt-Txt,Pos,0.87232536
CyCLIP,mscoco,Txt-Txt,Pos,0.81133556
CyCLIP,mscoco,Txt-Txt,Pos,0.8511509
CyCLIP,mscoco,Txt-Txt,Pos,0.8718624
CyCLIP,mscoco,Txt-Txt,Pos,0.824867
CyCLIP,mscoco,Txt-Txt,Pos,0.85310507
CyCLIP,mscoco,Txt-Txt,Pos,0.9266447
CyCLIP,mscoco,Txt-Txt,Pos,0.8243196
CyCLIP,mscoco,Txt-Txt,Pos,0.76566845
CyCLIP,mscoco,Txt-Txt,Pos,0.88415253
CyCLIP,mscoco,Txt-Txt,Pos,0.85285574
CyCLIP,mscoco,Txt-Txt,Pos,0.8591685
CyCLIP,mscoco,Txt-Txt,Pos,0.8139962
CyCLIP,mscoco,Txt-Txt,Pos,0.90080065
CyCLIP,mscoco,Txt-Txt,Pos,0.9378395
CyCLIP,mscoco,Txt-Txt,Pos,0.8377392
CyCLIP,mscoco,Txt-Txt,Pos,0.8755216
CyCLIP,mscoco,Txt-Txt,Pos,0.9629951
CyCLIP,mscoco,Txt-Txt,Pos,0.8665887
CyCLIP,mscoco,Txt-Txt,Pos,0.9173219
